bragg-angle,28.441,1.5405929
bragg-angle,47.300,1.5405929
bragg-angle,56.119,1.5405929
bragg-angle,69.126,1.5405929
bragg-angle,76.371,1.5405929
bragg-angle,88.024,1.5405929
bragg-angle,94.946,1.5405929
bragg-angle,106.700,1.5405929
bragg-angle,114.082,1.5405929
bragg-angle,127.532,1.5405929
bragg-angle,136.877,1.5405929
